year,month,average_temperature_f,temperature_anomaly_f,state
2011,1,33.9,3.6,Oregon
2011,2,32.6,-1.5,Oregon
2011,3,37.9,-0.5,Oregon
2011,4,39.5,-4.4,Oregon
2011,5,46.5,-4,Oregon
2011,6,54.9,-2.3,Oregon
2011,7,62.7,-2,Oregon
2011,8,66.1,2.2,Oregon
2011,9,62.6,5.3,Oregon
2011,10,49,1,Oregon
2011,11,37,-0.7,Oregon
2011,12,32.6,0.8,Oregon
2012,1,34.4,4.1,Oregon
2012,2,34.6,0.5,Oregon
2012,3,38.3,-0.1,Oregon
2012,4,45.9,2,Oregon
2012,5,50.8,0.3,Oregon
2012,6,55.5,-1.7,Oregon
2012,7,66.3,1.6,Oregon
2012,8,67.7,3.8,Oregon
2012,9,61.8,4.5,Oregon
2012,10,48.8,0.8,Oregon
2012,11,40.6,2.9,Oregon
2012,12,31.5,-0.3,Oregon
2013,1,29.7,-0.6,Oregon
2013,2,35.1,1,Oregon
2013,3,40.9,2.5,Oregon
2013,4,44.6,0.7,Oregon
2013,5,52.5,2,Oregon
2013,6,59.4,2.2,Oregon
2013,7,69.4,4.7,Oregon
2013,8,66.5,2.6,Oregon
2013,9,58.3,1,Oregon
2013,10,46.2,-1.8,Oregon
2013,11,39.4,1.7,Oregon
2013,12,29.7,-2.1,Oregon
2014,1,36.7,6.4,Oregon
2014,2,35.3,1.2,Oregon
2014,3,41.8,3.4,Oregon
2014,4,45.8,1.9,Oregon
2014,5,53.3,2.8,Oregon
2014,6,58.1,0.9,Oregon
2014,7,70,5.3,Oregon
2014,8,66.6,2.7,Oregon
2014,9,60.8,3.5,Oregon
2014,10,52.9,4.9,Oregon
2014,11,38.2,0.5,Oregon
2014,12,36,4.2,Oregon
2015,1,38.1,7.8,Oregon
2015,2,41.7,7.6,Oregon
2015,3,45.7,7.3,Oregon
2015,4,44.7,0.8,Oregon
2015,5,53.5,3,Oregon
2015,6,65.6,8.4,Oregon
2015,7,67.5,2.8,Oregon
2015,8,66.9,3,Oregon
2015,9,58.1,0.8,Oregon
2015,10,54.3,6.3,Oregon
2015,11,35.8,-1.9,Oregon
2015,12,32.4,0.6,Oregon
2016,1,33.1,2.8,Oregon
2016,2,40.2,6.1,Oregon
2016,3,41.2,2.8,Oregon
2016,4,50.1,6.2,Oregon
2016,5,53.2,2.7,Oregon
2016,6,60.5,3.3,Oregon
2016,7,64.4,-0.3,Oregon
2016,8,66.7,2.8,Oregon
2016,9,57.1,-0.2,Oregon
2016,10,48.1,0.1,Oregon
2016,11,43.2,5.5,Oregon
2016,12,27.4,-4.4,Oregon
2017,1,26.7,-3.6,Oregon
2017,2,34.8,0.7,Oregon
2017,3,41.6,3.2,Oregon
2017,4,42.9,-1,Oregon
2017,5,52.9,2.4,Oregon
2017,6,59.9,2.7,Oregon
2017,7,69.2,4.5,Oregon
2017,8,69.6,5.7,Oregon
2017,9,59.6,2.3,Oregon
2017,10,47,-1,Oregon
2017,11,39.3,1.6,Oregon
2017,12,32.9,1.1,Oregon
2018,1,37.5,7.2,Oregon
2018,2,33.2,-0.9,Oregon
2018,3,38.4,0,Oregon
2018,4,45,1.1,Oregon
2018,5,55.4,4.9,Oregon
2018,6,58.5,1.3,Oregon
2018,7,69,4.3,Oregon
2018,8,66.5,2.6,Oregon
2018,9,57.4,0.1,Oregon
2018,10,48.8,0.8,Oregon
2018,11,39.3,1.6,Oregon
2018,12,32.3,0.5,Oregon
2019,1,35.3,5,Oregon
2019,2,28.8,-5.3,Oregon
2019,3,37.3,-1.1,Oregon
2019,4,46.1,2.2,Oregon
2019,5,52.7,2.2,Oregon
2019,6,59,1.8,Oregon
2019,7,64.9,0.2,Oregon
2019,8,67.1,3.2,Oregon
2019,9,56.6,-0.7,Oregon
2019,10,43.2,-4.8,Oregon
2019,11,40.5,2.8,Oregon
2019,12,34.2,2.4,Oregon
2020,1,34.9,4.6,Oregon
2020,2,35.8,1.7,Oregon
2020,3,38.8,0.4,Oregon
2020,4,46.3,2.4,Oregon
2020,5,52.6,2.1,Oregon
2020,6,57.9,0.7,Oregon
2020,7,66,1.3,Oregon
2020,8,67.2,3.3,Oregon
2020,9,62.6,5.3,Oregon
2020,10,51.3,3.3,Oregon
2020,11,38.3,0.6,Oregon
2020,12,34.2,2.4,Oregon
2010,1,25.7,0.4,Pennsylvania
2010,2,25.8,-0.7,Pennsylvania
2010,3,42,6.2,Pennsylvania
2010,4,52.4,5.6,Pennsylvania
2010,5,60.5,2.9,Pennsylvania
2010,6,69.3,3.3,Pennsylvania
2010,7,73.3,2.9,Pennsylvania
2010,8,70.8,2.4,Pennsylvania
2010,9,63.6,1.8,Pennsylvania
2010,10,51.4,0.7,Pennsylvania
2010,11,40.8,1.5,Pennsylvania
2010,12,25.4,-3.5,Pennsylvania
2011,1,22.5,-2.8,Pennsylvania
2011,2,28.6,2.1,Pennsylvania
2011,3,36.3,0.5,Pennsylvania
2011,4,49.7,2.9,Pennsylvania
2011,5,61,3.4,Pennsylvania
2011,6,68,2,Pennsylvania
2011,7,74.3,3.9,Pennsylvania
2011,8,69.4,1,Pennsylvania
2011,9,64.4,2.6,Pennsylvania
2011,10,50.8,0.1,Pennsylvania
2011,11,44.9,5.6,Pennsylvania
2011,12,35.3,6.4,Pennsylvania
2012,1,30,4.7,Pennsylvania
2012,2,34.3,7.8,Pennsylvania
2012,3,47.7,11.9,Pennsylvania
2012,4,47.7,0.9,Pennsylvania
2012,5,63.7,6.1,Pennsylvania
2012,6,66.5,0.5,Pennsylvania
2012,7,74.1,3.7,Pennsylvania
2012,8,69.8,1.4,Pennsylvania
2012,9,62,0.2,Pennsylvania
2012,10,52.2,1.5,Pennsylvania
2012,11,37.8,-1.5,Pennsylvania
2012,12,35.8,6.9,Pennsylvania
2013,1,29,3.7,Pennsylvania
2013,2,27.4,0.9,Pennsylvania
2013,3,33.8,-2,Pennsylvania
2013,4,48.7,1.9,Pennsylvania
2013,5,58.9,1.3,Pennsylvania
2013,6,67.4,1.4,Pennsylvania
2013,7,72.7,2.3,Pennsylvania
2013,8,67.6,-0.8,Pennsylvania
2013,9,61,-0.8,Pennsylvania
2013,10,53.4,2.7,Pennsylvania
2013,11,37.4,-1.9,Pennsylvania
2013,12,30.8,1.9,Pennsylvania
2014,1,19.6,-5.7,Pennsylvania
2014,2,22.8,-3.7,Pennsylvania
2014,3,30.3,-5.5,Pennsylvania
2014,4,47.7,0.9,Pennsylvania
2014,5,59,1.4,Pennsylvania
2014,6,67.6,1.6,Pennsylvania
2014,7,69.1,-1.3,Pennsylvania
2014,8,66.9,-1.5,Pennsylvania
2014,9,62.5,0.7,Pennsylvania
2014,10,53,2.3,Pennsylvania
2014,11,36.7,-2.6,Pennsylvania
2014,12,34,5.1,Pennsylvania
2015,1,22.5,-2.8,Pennsylvania
2015,2,16.1,-10.4,Pennsylvania
2015,3,31.6,-4.2,Pennsylvania
2015,4,48.4,1.6,Pennsylvania
2015,5,63.4,5.8,Pennsylvania
2015,6,67.1,1.1,Pennsylvania
2015,7,70.4,0,Pennsylvania
2015,8,68.9,0.5,Pennsylvania
2015,9,66.6,4.8,Pennsylvania
2015,10,50.7,0,Pennsylvania
2015,11,45.5,6.2,Pennsylvania
2015,12,42.3,13.4,Pennsylvania
2016,1,25.4,0.1,Pennsylvania
2016,2,30.7,4.2,Pennsylvania
2016,3,43.3,7.5,Pennsylvania
2016,4,47,0.2,Pennsylvania
2016,5,57.4,-0.2,Pennsylvania
2016,6,67.4,1.4,Pennsylvania
2016,7,73,2.6,Pennsylvania
2016,8,73.4,5,Pennsylvania
2016,9,66.2,4.4,Pennsylvania
2016,10,53.6,2.9,Pennsylvania
2016,11,42.6,3.3,Pennsylvania
2016,12,31.2,2.3,Pennsylvania
2017,1,31.8,6.5,Pennsylvania
2017,2,36.6,10.1,Pennsylvania
2017,3,35.3,-0.5,Pennsylvania
2017,4,53.7,6.9,Pennsylvania
2017,5,57.1,-0.5,Pennsylvania
2017,6,66.8,0.8,Pennsylvania
2017,7,71.4,1,Pennsylvania
2017,8,67.4,-1,Pennsylvania
2017,9,63.8,2,Pennsylvania
2017,10,56.2,5.5,Pennsylvania
2017,11,39.2,-0.1,Pennsylvania
2017,12,28,-0.9,Pennsylvania
2018,1,23.1,-2.2,Pennsylvania
2018,2,34.3,7.8,Pennsylvania
2018,3,33,-2.8,Pennsylvania
2018,4,43.2,-3.6,Pennsylvania
2018,5,64,6.4,Pennsylvania
2018,6,66.6,0.6,Pennsylvania
2018,7,71.6,1.2,Pennsylvania
2018,8,72.1,3.7,Pennsylvania
2018,9,66.7,4.9,Pennsylvania
2018,10,52.3,1.6,Pennsylvania
2018,11,36.7,-2.6,Pennsylvania
2018,12,33.5,4.6,Pennsylvania
2019,1,25.8,0.5,Pennsylvania
2019,2,30.2,3.7,Pennsylvania
2019,3,34.7,-1.1,Pennsylvania
2019,4,50.5,3.7,Pennsylvania
2019,5,60.7,3.1,Pennsylvania
2019,6,65.8,-0.2,Pennsylvania
2019,7,73.2,2.8,Pennsylvania
2019,8,69.6,1.2,Pennsylvania
2019,9,65.1,3.3,Pennsylvania
2019,10,53.7,3,Pennsylvania
2019,11,36.5,-2.8,Pennsylvania
2019,12,32.6,3.7,Pennsylvania
2020,1,32.2,6.9,Pennsylvania
2020,2,33.3,6.8,Pennsylvania
2020,3,42.5,6.7,Pennsylvania
2020,4,45.1,-1.7,Pennsylvania
2020,5,56,-1.6,Pennsylvania
2020,6,67.2,1.2,Pennsylvania
2020,7,74.9,4.5,Pennsylvania
2020,8,71.6,3.2,Pennsylvania
2020,9,62.1,0.3,Pennsylvania
2020,10,52.2,1.5,Pennsylvania
2020,11,44.8,5.5,Pennsylvania
2020,12,32.1,3.2,Pennsylvania
2010,1,28.4,1.2,Rhode Island
2010,2,31.4,3.6,Rhode Island
2010,3,43.6,7.5,Rhode Island
2010,4,52,6.3,Rhode Island
2010,5,60.9,4.9,Rhode Island
2010,6,68.9,4.2,Rhode Island
2010,7,75,4.7,Rhode Island
2010,8,70.8,2.1,Rhode Island
2010,9,65.5,3.5,Rhode Island
2010,10,53.5,1.6,Rhode Island
2010,11,43.3,1.8,Rhode Island
2010,12,30.3,-0.6,Rhode Island
2011,1,25.2,-2,Rhode Island
2011,2,28.8,1,Rhode Island
2011,3,38,1.9,Rhode Island
2011,4,49.1,3.4,Rhode Island
2011,5,58.9,2.9,Rhode Island
2011,6,66.2,1.5,Rhode Island
2011,7,73.8,3.5,Rhode Island
2011,8,71.3,2.6,Rhode Island
2011,9,66.5,4.5,Rhode Island
2011,10,54.9,3,Rhode Island
2011,11,47.8,6.3,Rhode Island
2011,12,39,8.1,Rhode Island
2012,1,33.5,6.3,Rhode Island
2012,2,35.7,7.9,Rhode Island
2012,3,45.5,9.4,Rhode Island
2012,4,50.1,4.4,Rhode Island
2012,5,60.6,4.6,Rhode Island
2012,6,65.7,1,Rhode Island
2012,7,73.6,3.3,Rhode Island
2012,8,72.5,3.8,Rhode Island
2012,9,63.3,1.3,Rhode Island
2012,10,55.4,3.5,Rhode Island
2012,11,41,-0.5,Rhode Island
2012,12,37.6,6.7,Rhode Island
2013,1,30.4,3.2,Rhode Island
2013,2,30.2,2.4,Rhode Island
2013,3,37.1,1,Rhode Island
2013,4,47.7,2,Rhode Island
2013,5,58.5,2.5,Rhode Island
2013,6,68,3.3,Rhode Island
2013,7,76.4,6.1,Rhode Island
2013,8,69.1,0.4,Rhode Island
2013,9,62.1,0.1,Rhode Island
2013,10,54,2.1,Rhode Island
2013,11,41.3,-0.2,Rhode Island
2013,12,33,2.1,Rhode Island
2014,1,26.1,-1.1,Rhode Island
2014,2,27.2,-0.6,Rhode Island
2014,3,32.8,-3.3,Rhode Island
2014,4,47,1.3,Rhode Island
2014,5,58,2,Rhode Island
2014,6,66.4,1.7,Rhode Island
2014,7,72.3,2,Rhode Island
2014,8,68.6,-0.1,Rhode Island
2014,9,64.4,2.4,Rhode Island
2014,10,55.3,3.4,Rhode Island
2014,11,41.4,-0.1,Rhode Island
2014,12,37.4,6.5,Rhode Island
2015,1,25.5,-1.7,Rhode Island
2015,2,17.7,-10.1,Rhode Island
2015,3,31.8,-4.3,Rhode Island
2015,4,47.2,1.5,Rhode Island
2015,5,61.2,5.2,Rhode Island
2015,6,64.5,-0.2,Rhode Island
2015,7,72.3,2,Rhode Island
2015,8,72.6,3.9,Rhode Island
2015,9,67.6,5.6,Rhode Island
2015,10,52.4,0.5,Rhode Island
2015,11,47.1,5.6,Rhode Island
2015,12,45.3,14.4,Rhode Island
2016,1,31.3,4.1,Rhode Island
2016,2,33.1,5.3,Rhode Island
2016,3,42.9,6.8,Rhode Island
2016,4,46.2,0.5,Rhode Island
2016,5,57.9,1.9,Rhode Island
2016,6,66.9,2.2,Rhode Island
2016,7,73.8,3.5,Rhode Island
2016,8,73.9,5.2,Rhode Island
2016,9,66.4,4.4,Rhode Island
2016,10,54.7,2.8,Rhode Island
2016,11,45.2,3.7,Rhode Island
2016,12,34.2,3.3,Rhode Island
2017,1,34.2,7,Rhode Island
2017,2,35.2,7.4,Rhode Island
2017,3,34.1,-2,Rhode Island
2017,4,51.5,5.8,Rhode Island
2017,5,56.5,0.5,Rhode Island
2017,6,66.8,2.1,Rhode Island
2017,7,71.1,0.8,Rhode Island
2017,8,69.8,1.1,Rhode Island
2017,9,66.4,4.4,Rhode Island
2017,10,59.6,7.7,Rhode Island
2017,11,43.1,1.6,Rhode Island
2017,12,30.1,-0.8,Rhode Island
2018,1,27.6,0.4,Rhode Island
2018,2,37.7,9.9,Rhode Island
2018,3,37.3,1.2,Rhode Island
2018,4,44.4,-1.3,Rhode Island
2018,5,61.4,5.4,Rhode Island
2018,6,65.9,1.2,Rhode Island
2018,7,73.8,3.5,Rhode Island
2018,8,75.1,6.4,Rhode Island
2018,9,66.5,4.5,Rhode Island
2018,10,52.7,0.8,Rhode Island
2018,11,41,-0.5,Rhode Island
2018,12,35.3,4.4,Rhode Island
2019,1,29,1.8,Rhode Island
2019,2,31.6,3.8,Rhode Island
2019,3,35.9,-0.2,Rhode Island
2019,4,49.2,3.5,Rhode Island
2019,5,56.4,0.4,Rhode Island
2019,6,66.5,1.8,Rhode Island
2019,7,74.8,4.5,Rhode Island
2019,8,71.3,2.6,Rhode Island
2019,9,63.9,1.9,Rhode Island
2019,10,54.7,2.8,Rhode Island
2019,11,40.1,-1.4,Rhode Island
2019,12,34.1,3.2,Rhode Island
2020,1,35.3,8.1,Rhode Island
2020,2,35.4,7.6,Rhode Island
2020,3,42.6,6.5,Rhode Island
2020,4,44.1,-1.6,Rhode Island
2020,5,56.6,0.6,Rhode Island
2020,6,68.1,3.4,Rhode Island
2020,7,75.4,5.1,Rhode Island
2020,8,73.8,5.1,Rhode Island
2020,9,64.5,2.5,Rhode Island
2020,10,54.6,2.7,Rhode Island
2020,11,47.5,6,Rhode Island
2020,12,35.7,4.8,Rhode Island
2010,1,40.7,-3.9,South Carolina
2010,2,41.2,-5.6,South Carolina
2010,3,52.2,-1.6,South Carolina
2010,4,64.5,2.6,South Carolina
2010,5,73.2,2.9,South Carolina
2010,6,81.8,4.8,South Carolina
2010,7,82.3,2.4,South Carolina
2010,8,81.6,2.8,South Carolina
2010,9,76.6,2.8,South Carolina
2010,10,64.4,1.2,South Carolina
2010,11,54,0.9,South Carolina
2010,12,38.3,-7.3,South Carolina
2011,1,40.6,-4,South Carolina
2011,2,50.4,3.6,South Carolina
2011,3,55.8,2,South Carolina
2011,4,65,3.1,South Carolina
2011,5,71.3,1,South Carolina
2011,6,80.8,3.8,South Carolina
2011,7,82.8,2.9,South Carolina
2011,8,81.4,2.6,South Carolina
2011,9,74.1,0.3,South Carolina
2011,10,61,-2.2,South Carolina
2011,11,55.3,2.2,South Carolina
2011,12,50.7,5.1,South Carolina
2012,1,48.3,3.7,South Carolina
2012,2,50.6,3.8,South Carolina
2012,3,63.2,9.4,South Carolina
2012,4,64.2,2.3,South Carolina
2012,5,72.7,2.4,South Carolina
2012,6,74.8,-2.2,South Carolina
2012,7,82.8,2.9,South Carolina
2012,8,78,-0.8,South Carolina
2012,9,73.6,-0.2,South Carolina
2012,10,63.7,0.5,South Carolina
2012,11,50.7,-2.4,South Carolina
2012,12,51.5,5.9,South Carolina
2013,1,50.2,5.6,South Carolina
2013,2,46.6,-0.2,South Carolina
2013,3,48.4,-5.4,South Carolina
2013,4,62.1,0.2,South Carolina
2013,5,67.9,-2.4,South Carolina
2013,6,77.4,0.4,South Carolina
2013,7,78.8,-1.1,South Carolina
2013,8,77.4,-1.4,South Carolina
2013,9,73.5,-0.3,South Carolina
2013,10,64.2,1,South Carolina
2013,11,51.5,-1.6,South Carolina
2013,12,49.9,4.3,South Carolina
2014,1,39.7,-4.9,South Carolina
2014,2,48.2,1.4,South Carolina
2014,3,50,-3.8,South Carolina
2014,4,63.3,1.4,South Carolina
2014,5,71.7,1.4,South Carolina
2014,6,78.4,1.4,South Carolina
2014,7,79.2,-0.7,South Carolina
2014,8,78.3,-0.5,South Carolina
2014,9,74.3,0.5,South Carolina
2014,10,65,1.8,South Carolina
2014,11,49.3,-3.8,South Carolina
2014,12,49.2,3.6,South Carolina
2015,1,43.8,-0.8,South Carolina
2015,2,41,-5.8,South Carolina
2015,3,56.4,2.6,South Carolina
2015,4,64.8,2.9,South Carolina
2015,5,71.6,1.3,South Carolina
2015,6,80.5,3.5,South Carolina
2015,7,82.2,2.3,South Carolina
2015,8,79.5,0.7,South Carolina
2015,9,74.3,0.5,South Carolina
2015,10,63.3,0.1,South Carolina
2015,11,58,4.9,South Carolina
2015,12,58.5,12.9,South Carolina
2016,1,43,-1.6,South Carolina
2016,2,48,1.2,South Carolina
2016,3,60.6,6.8,South Carolina
2016,4,63.1,1.2,South Carolina
2016,5,70.1,-0.2,South Carolina
2016,6,79.8,2.8,South Carolina
2016,7,83.7,3.8,South Carolina
2016,8,81.9,3.1,South Carolina
2016,9,77.1,3.3,South Carolina
2016,10,66.4,3.2,South Carolina
2016,11,55.6,2.5,South Carolina
2016,12,49,3.4,South Carolina
2017,1,51.4,6.8,South Carolina
2017,2,55.5,8.7,South Carolina
2017,3,55.5,1.7,South Carolina
2017,4,67,5.1,South Carolina
2017,5,71.5,1.2,South Carolina
2017,6,76.9,-0.1,South Carolina
2017,7,81,1.1,South Carolina
2017,8,79.4,0.6,South Carolina
2017,9,74.3,0.5,South Carolina
2017,10,66.2,3,South Carolina
2017,11,54.3,1.2,South Carolina
2017,12,47.8,2.2,South Carolina
2018,1,40.6,-4,South Carolina
2018,2,57.4,10.6,South Carolina
2018,3,52,-1.8,South Carolina
2018,4,60,-1.9,South Carolina
2018,5,73.8,3.5,South Carolina
2018,6,80.2,3.2,South Carolina
2018,7,80.2,0.3,South Carolina
2018,8,80,1.2,South Carolina
2018,9,79.4,5.6,South Carolina
2018,10,66.9,3.7,South Carolina
2018,11,51.9,-1.2,South Carolina
2018,12,48.6,3,South Carolina
2019,1,46.7,2.1,South Carolina
2019,2,53,6.2,South Carolina
2019,3,54.1,0.3,South Carolina
2019,4,64,2.1,South Carolina
2019,5,75.4,5.1,South Carolina
2019,6,77.2,0.2,South Carolina
2019,7,81.4,1.5,South Carolina
2019,8,80.3,1.5,South Carolina
2019,9,78.3,4.5,South Carolina
2019,10,68.5,5.3,South Carolina
2019,11,51,-2.1,South Carolina
2019,12,50.3,4.7,South Carolina
2020,1,50.3,5.7,South Carolina
2020,2,50.9,4.1,South Carolina
2020,3,60.4,6.6,South Carolina
2020,4,62.1,0.2,South Carolina
2020,5,68,-2.3,South Carolina
2020,6,76.1,-0.9,South Carolina
2020,7,81.9,2,South Carolina
2020,8,80.1,1.3,South Carolina
2020,9,73.3,-0.5,South Carolina
2020,10,67.4,4.2,South Carolina
2020,11,59.3,6.2,South Carolina
2020,12,45.6,0,South Carolina
2010,1,14.8,-0.3,South Dakota
2010,2,14.6,-5.2,South Dakota
2010,3,36.3,5.5,South Dakota
2010,4,49.3,4.6,South Dakota
2010,5,54.2,-1.9,South Dakota
2010,6,65.9,0.1,South Dakota
2010,7,72.4,-0.2,South Dakota
2010,8,73.6,3.1,South Dakota
2010,9,59.1,-1.1,South Dakota
2010,10,51.6,3.7,South Dakota
2010,11,32.1,0.4,South Dakota
2010,12,17.7,-2,South Dakota
2011,1,13,-2.1,South Dakota
2011,2,16.3,-3.5,South Dakota
2011,3,27.3,-3.5,South Dakota
2011,4,43.1,-1.6,South Dakota
2011,5,53,-3.1,South Dakota
2011,6,64.7,-1.1,South Dakota
2011,7,75.9,3.3,South Dakota
2011,8,71.6,1.1,South Dakota
2011,9,59.9,-0.3,South Dakota
2011,10,51.3,3.4,South Dakota
2011,11,34.4,2.7,South Dakota
2011,12,26.8,7.1,South Dakota
2012,1,25.4,10.3,South Dakota
2012,2,25.7,5.9,South Dakota
2012,3,47,16.2,South Dakota
2012,4,50.2,5.5,South Dakota
2012,5,58.3,2.2,South Dakota
2012,6,70.4,4.6,South Dakota
2012,7,78.7,6.1,South Dakota
2012,8,71,0.5,South Dakota
2012,9,62.6,2.4,South Dakota
2012,10,45.6,-2.3,South Dakota
2012,11,34.9,3.2,South Dakota
2012,12,21.4,1.7,South Dakota
2013,1,19.4,4.3,South Dakota
2013,2,23.8,4,South Dakota
2013,3,28.1,-2.7,South Dakota
2013,4,36.9,-7.8,South Dakota
2013,5,55.9,-0.2,South Dakota
2013,6,65.3,-0.5,South Dakota
2013,7,71.8,-0.8,South Dakota
2013,8,71.6,1.1,South Dakota
2013,9,65.8,5.6,South Dakota
2013,10,44.3,-3.6,South Dakota
2013,11,32.1,0.4,South Dakota
2013,12,13.5,-6.2,South Dakota
2014,1,18.3,3.2,South Dakota
2014,2,13.9,-5.9,South Dakota
2014,3,29.4,-1.4,South Dakota
2014,4,43.4,-1.3,South Dakota
2014,5,55.6,-0.5,South Dakota
2014,6,64.2,-1.6,South Dakota
2014,7,69.5,-3.1,South Dakota
2014,8,69.3,-1.2,South Dakota
2014,9,60.5,0.3,South Dakota
2014,10,50.3,2.4,South Dakota
2014,11,25.6,-6.1,South Dakota
2014,12,24.2,4.5,South Dakota
2015,1,22.7,7.6,South Dakota
2015,2,19.5,-0.3,South Dakota
2015,3,39,8.2,South Dakota
2015,4,47.7,3,South Dakota
2015,5,53.8,-2.3,South Dakota
2015,6,67.6,1.8,South Dakota
2015,7,72.1,-0.5,South Dakota
2015,8,69.8,-0.7,South Dakota
2015,9,65.9,5.7,South Dakota
2015,10,51.6,3.7,South Dakota
2015,11,36.4,4.7,South Dakota
2015,12,24.3,4.6,South Dakota
2016,1,19.8,4.7,South Dakota
2016,2,31.2,11.4,South Dakota
2016,3,40.1,9.3,South Dakota
2016,4,46.3,1.6,South Dakota
2016,5,56.7,0.6,South Dakota
2016,6,70.7,4.9,South Dakota
2016,7,73,0.4,South Dakota
2016,8,71,0.5,South Dakota
2016,9,62.4,2.2,South Dakota
2016,10,51.6,3.7,South Dakota
2016,11,42,10.3,South Dakota
2016,12,15.4,-4.3,South Dakota
2017,1,16.5,1.4,South Dakota
2017,2,29.4,9.6,South Dakota
2017,3,35.5,4.7,South Dakota
2017,4,46.1,1.4,South Dakota
2017,5,56,-0.1,South Dakota
2017,6,68.1,2.3,South Dakota
2017,7,76,3.4,South Dakota
2017,8,67.4,-3.1,South Dakota
2017,9,61.8,1.6,South Dakota
2017,10,48,0.1,South Dakota
2017,11,34.7,3,South Dakota
2017,12,21.7,2,South Dakota
2018,1,18.1,3,South Dakota
2018,2,11.6,-8.2,South Dakota
2018,3,30.4,-0.4,South Dakota
2018,4,36.7,-8,South Dakota
2018,5,62.1,6,South Dakota
2018,6,69.3,3.5,South Dakota
2018,7,72.2,-0.4,South Dakota
2018,8,69.9,-0.6,South Dakota
2018,9,61.5,1.3,South Dakota
2018,10,43.2,-4.7,South Dakota
2018,11,29.3,-2.4,South Dakota
2018,12,25.3,5.6,South Dakota
2019,1,18,2.9,South Dakota
2019,2,6.1,-13.7,South Dakota
2019,3,25.1,-5.7,South Dakota
2019,4,44.2,-0.5,South Dakota
2019,5,50.4,-5.7,South Dakota
2019,6,66.3,0.5,South Dakota
2019,7,72.1,-0.5,South Dakota
2019,8,68.2,-2.3,South Dakota
2019,9,63.1,2.9,South Dakota
2019,10,40.2,-7.7,South Dakota
2019,11,31.1,-0.6,South Dakota
2019,12,23.3,3.6,South Dakota
2020,1,20.1,5,South Dakota
2020,2,23.5,3.7,South Dakota
2020,3,36.4,5.6,South Dakota
2020,4,42,-2.7,South Dakota
2020,5,54.2,-1.9,South Dakota
2020,6,70.3,4.5,South Dakota
2020,7,73.5,0.9,South Dakota
2020,8,72.6,2.1,South Dakota
2020,9,60.4,0.2,South Dakota
2020,10,41.2,-6.7,South Dakota
2020,11,38.6,6.9,South Dakota
2020,12,28.3,8.6,South Dakota
2010,1,32.8,-4.4,Tennessee
2010,2,33.7,-6.4,Tennessee
2010,3,47.2,-1.2,Tennessee
2010,4,60.9,3.3,Tennessee
2010,5,69.1,3,Tennessee
2010,6,78.4,4.6,Tennessee
2010,7,79.8,2.7,Tennessee
2010,8,79.8,3.8,Tennessee
2010,9,71.6,1.4,Tennessee
2010,10,59.2,0.4,Tennessee
2010,11,49.8,2.4,Tennessee
2010,12,32.7,-6.6,Tennessee
2011,1,33.9,-3.3,Tennessee
2011,2,43.1,3,Tennessee
2011,3,50.6,2.2,Tennessee
2011,4,61,3.4,Tennessee
2011,5,65.7,-0.4,Tennessee
2011,6,76.5,2.7,Tennessee
2011,7,80,2.9,Tennessee
2011,8,77.8,1.8,Tennessee
2011,9,68.1,-2.1,Tennessee
2011,10,56.8,-2,Tennessee
2011,11,51,3.6,Tennessee
2011,12,42.8,3.5,Tennessee
2012,1,42.4,5.2,Tennessee
2012,2,44.5,4.4,Tennessee
2012,3,59.8,11.4,Tennessee
2012,4,60,2.4,Tennessee
2012,5,70.4,4.3,Tennessee
2012,6,73.6,-0.2,Tennessee
2012,7,80.5,3.4,Tennessee
2012,8,75.6,-0.4,Tennessee
2012,9,69.1,-1.1,Tennessee
2012,10,56.7,-2.1,Tennessee
2012,11,45.8,-1.6,Tennessee
2012,12,45.6,6.3,Tennessee
2013,1,41,3.8,Tennessee
2013,2,40.8,0.7,Tennessee
2013,3,42.7,-5.7,Tennessee
2013,4,56.8,-0.8,Tennessee
2013,5,65,-1.1,Tennessee
2013,6,74.2,0.4,Tennessee
2013,7,74.8,-2.3,Tennessee
2013,8,74.7,-1.3,Tennessee
2013,9,70.7,0.5,Tennessee
2013,10,59.5,0.7,Tennessee
2013,11,44.8,-2.6,Tennessee
2013,12,40.4,1.1,Tennessee
2014,1,30,-7.2,Tennessee
2014,2,38.3,-1.8,Tennessee
2014,3,45,-3.4,Tennessee
2014,4,58.6,1,Tennessee
2014,5,67.3,1.2,Tennessee
2014,6,74.8,1,Tennessee
2014,7,73.4,-3.7,Tennessee
2014,8,75.9,-0.1,Tennessee
2014,9,70.7,0.5,Tennessee
2014,10,60.2,1.4,Tennessee
2014,11,42.4,-5,Tennessee
2014,12,42.8,3.5,Tennessee
2015,1,36.1,-1.1,Tennessee
2015,2,31.4,-8.7,Tennessee
2015,3,49,0.6,Tennessee
2015,4,60.1,2.5,Tennessee
2015,5,68,1.9,Tennessee
2015,6,75.9,2.1,Tennessee
2015,7,78.3,1.2,Tennessee
2015,8,74.2,-1.8,Tennessee
2015,9,70.9,0.7,Tennessee
2015,10,59.7,0.9,Tennessee
2015,11,53.5,6.1,Tennessee
2015,12,51.3,12,Tennessee
2016,1,34.8,-2.4,Tennessee
2016,2,42.5,2.4,Tennessee
2016,3,53.9,5.5,Tennessee
2016,4,59.5,1.9,Tennessee
2016,5,65.3,-0.8,Tennessee
