year,month,precipitation_inches,precipitation_anomaly_inches,state
2016,5,2.53,-1.03,New York
2016,6,2.87,-0.89,New York
2016,7,3.4,-0.41,New York
2016,8,4.54,0.84,New York
2016,9,2.49,-1.2,New York
2016,10,5.43,2.04,New York
2016,11,2.66,-0.79,New York
2016,12,3.47,0.36,New York
2017,1,3.4,0.51,New York
2017,2,3,0.46,New York
2017,3,3.44,0.37,New York
2017,4,4.85,1.54,New York
2017,5,5.85,2.29,New York
2017,6,4.85,1.09,New York
2017,7,5.24,1.43,New York
2017,8,3.46,-0.24,New York
2017,9,2.42,-1.27,New York
2017,10,5.55,2.16,New York
2017,11,2.76,-0.69,New York
2017,12,2.56,-0.55,New York
2018,1,3.45,0.56,New York
2018,2,3.18,0.64,New York
2018,3,3,-0.07,New York
2018,4,3.86,0.55,New York
2018,5,2.76,-0.8,New York
2018,6,3.28,-0.48,New York
2018,7,4.62,0.81,New York
2018,8,5.36,1.66,New York
2018,9,5.13,1.44,New York
2018,10,4.73,1.34,New York
2018,11,5.94,2.49,New York
2018,12,3.27,0.16,New York
2019,1,4.43,1.54,New York
2019,2,2.72,0.18,New York
2019,3,1.95,-1.12,New York
2019,4,4.35,1.04,New York
2019,5,5.33,1.77,New York
2019,6,5.01,1.25,New York
2019,7,3.67,-0.14,New York
2019,8,3.91,0.21,New York
2019,9,2.81,-0.88,New York
2019,10,6.6,3.21,New York
2019,11,3.43,-0.02,New York
2019,12,4.01,0.9,New York
2020,1,2.78,-0.11,New York
2020,2,3.03,0.49,New York
2020,3,2.89,-0.18,New York
2020,4,3.15,-0.16,New York
2020,5,3.03,-0.53,New York
2020,6,2.38,-1.38,New York
2020,7,4.1,0.29,New York
2020,8,4.61,0.91,New York
2020,9,2.58,-1.11,New York
2020,10,3.95,0.56,New York
2020,11,2.78,-0.67,New York
2020,12,4,0.89,New York
2010,1,5,1.1,North Carolina
2010,2,3.77,-0.07,North Carolina
2010,3,4.06,-0.23,North Carolina
2010,4,1.56,-1.99,North Carolina
2010,5,4.68,0.7,North Carolina
2010,6,3.65,-0.93,North Carolina
2010,7,4.05,-1.61,North Carolina
2010,8,4.52,-0.74,North Carolina
2010,9,7.81,3.54,North Carolina
2010,10,2.71,-0.55,North Carolina
2010,11,1.59,-1.44,North Carolina
2010,12,2.87,-0.81,North Carolina
2011,1,1.95,-1.95,North Carolina
2011,2,2.56,-1.28,North Carolina
2011,3,5.23,0.94,North Carolina
2011,4,3.63,0.08,North Carolina
2011,5,3.14,-0.84,North Carolina
2011,6,3.14,-1.44,North Carolina
2011,7,4.34,-1.32,North Carolina
2011,8,6.98,1.72,North Carolina
2011,9,5.36,1.09,North Carolina
2011,10,2.88,-0.38,North Carolina
2011,11,4.33,1.3,North Carolina
2011,12,2.45,-1.23,North Carolina
2012,1,2.86,-1.04,North Carolina
2012,2,2.22,-1.62,North Carolina
2012,3,4.14,-0.15,North Carolina
2012,4,3.22,-0.33,North Carolina
2012,5,6.24,2.26,North Carolina
2012,6,2.85,-1.73,North Carolina
2012,7,6.13,0.47,North Carolina
2012,8,5.92,0.66,North Carolina
2012,9,4.43,0.16,North Carolina
2012,10,3.32,0.06,North Carolina
2012,11,0.93,-2.1,North Carolina
2012,12,4.36,0.68,North Carolina
2013,1,4.69,0.79,North Carolina
2013,2,4.09,0.25,North Carolina
2013,3,2.68,-1.61,North Carolina
2013,4,4.68,1.13,North Carolina
2013,5,3.96,-0.02,North Carolina
2013,6,9,4.42,North Carolina
2013,7,8.41,2.75,North Carolina
2013,8,4.79,-0.47,North Carolina
2013,9,2.79,-1.48,North Carolina
2013,10,2.22,-1.04,North Carolina
2013,11,3.53,0.5,North Carolina
2013,12,5.61,1.93,North Carolina
2014,1,3.29,-0.61,North Carolina
2014,2,3.11,-0.73,North Carolina
2014,3,4.61,0.32,North Carolina
2014,4,4.91,1.36,North Carolina
2014,5,3.62,-0.36,North Carolina
2014,6,4.18,-0.4,North Carolina
2014,7,5.25,-0.41,North Carolina
2014,8,5.22,-0.04,North Carolina
2014,9,5.47,1.2,North Carolina
2014,10,2.89,-0.37,North Carolina
2014,11,3.77,0.74,North Carolina
2014,12,3.76,0.08,North Carolina
2015,1,3.95,0.05,North Carolina
2015,2,3.5,-0.34,North Carolina
2015,3,3.43,-0.86,North Carolina
2015,4,4.35,0.8,North Carolina
2015,5,2.62,-1.36,North Carolina
2015,6,5.2,0.62,North Carolina
2015,7,4.38,-1.28,North Carolina
2015,8,4,-1.26,North Carolina
2015,9,5.31,1.04,North Carolina
2015,10,7.07,3.81,North Carolina
2015,11,7.2,4.17,North Carolina
2015,12,7.31,3.63,North Carolina
2016,1,2.8,-1.1,North Carolina
2016,2,5.81,1.97,North Carolina
2016,3,2.14,-2.15,North Carolina
2016,4,2.78,-0.77,North Carolina
2016,5,5.57,1.59,North Carolina
2016,6,4.32,-0.26,North Carolina
2016,7,5.18,-0.48,North Carolina
2016,8,4.49,-0.77,North Carolina
2016,9,7.59,3.32,North Carolina
2016,10,5.63,2.37,North Carolina
2016,11,1.11,-1.92,North Carolina
2016,12,3.19,-0.49,North Carolina
2017,1,3.96,0.06,North Carolina
2017,2,1.19,-2.65,North Carolina
2017,3,3.64,-0.65,North Carolina
2017,4,6.5,2.95,North Carolina
2017,5,5.95,1.97,North Carolina
2017,6,4.7,0.12,North Carolina
2017,7,4.49,-1.17,North Carolina
2017,8,5.15,-0.11,North Carolina
2017,9,3.86,-0.41,North Carolina
2017,10,4.37,1.11,North Carolina
2017,11,1.3,-1.73,North Carolina
2017,12,2.85,-0.83,North Carolina
2018,1,3.79,-0.11,North Carolina
2018,2,3.08,-0.76,North Carolina
2018,3,4.11,-0.18,North Carolina
2018,4,5.16,1.61,North Carolina
2018,5,6.79,2.81,North Carolina
2018,6,3.98,-0.6,North Carolina
2018,7,6.36,0.7,North Carolina
2018,8,6.61,1.35,North Carolina
2018,9,10.4,6.13,North Carolina
2018,10,4.68,1.42,North Carolina
2018,11,6.33,3.3,North Carolina
2018,12,7.06,3.38,North Carolina
2019,1,3.85,-0.05,North Carolina
2019,2,4.99,1.15,North Carolina
2019,3,3.22,-1.07,North Carolina
2019,4,5.19,1.64,North Carolina
2019,5,2.28,-1.7,North Carolina
2019,6,5.82,1.24,North Carolina
2019,7,4.75,-0.91,North Carolina
2019,8,5.14,-0.12,North Carolina
2019,9,3.09,-1.18,North Carolina
2019,10,4.9,1.64,North Carolina
2019,11,3.34,0.31,North Carolina
2019,12,4.57,0.89,North Carolina
2020,1,4.37,0.47,North Carolina
2020,2,7.01,3.17,North Carolina
2020,3,3.31,-0.98,North Carolina
2020,4,5.32,1.77,North Carolina
2020,5,7.62,3.64,North Carolina
2020,6,5.04,0.46,North Carolina
2020,7,4.19,-1.47,North Carolina
2020,8,7.98,2.72,North Carolina
2020,9,6.8,2.53,North Carolina
2020,10,4.21,0.95,North Carolina
2020,11,6.15,3.12,North Carolina
2020,12,4.55,0.87,North Carolina
2010,1,0.79,0.3,North Dakota
2010,2,0.56,0.1,North Dakota
2010,3,0.76,0.02,North Dakota
2010,4,1.58,0.21,North Dakota
2010,5,4.08,1.77,North Dakota
2010,6,3.61,0.2,North Dakota
2010,7,2.76,0.17,North Dakota
2010,8,2.4,0.26,North Dakota
2010,9,3.98,2.33,North Dakota
2010,10,1.09,0.01,North Dakota
2010,11,0.63,0.01,North Dakota
2010,12,1.24,0.75,North Dakota
2011,1,0.96,0.47,North Dakota
2011,2,0.33,-0.13,North Dakota
2011,3,1.05,0.31,North Dakota
2011,4,1.87,0.5,North Dakota
2011,5,4.06,1.75,North Dakota
2011,6,3.89,0.48,North Dakota
2011,7,3.79,1.2,North Dakota
2011,8,2.46,0.32,North Dakota
2011,9,1.49,-0.16,North Dakota
2011,10,1.06,-0.02,North Dakota
2011,11,0.16,-0.46,North Dakota
2011,12,0.32,-0.17,North Dakota
2012,1,0.33,-0.16,North Dakota
2012,2,0.51,0.05,North Dakota
2012,3,0.51,-0.23,North Dakota
2012,4,2.06,0.69,North Dakota
2012,5,2.04,-0.27,North Dakota
2012,6,2.62,-0.79,North Dakota
2012,7,2.21,-0.38,North Dakota
2012,8,1.52,-0.62,North Dakota
2012,9,0.2,-1.45,North Dakota
2012,10,1.97,0.89,North Dakota
2012,11,0.68,0.06,North Dakota
2012,12,0.44,-0.05,North Dakota
2013,1,0.34,-0.15,North Dakota
2013,2,0.52,0.06,North Dakota
2013,3,0.97,0.23,North Dakota
2013,4,1.06,-0.31,North Dakota
2013,5,5.5,3.19,North Dakota
2013,6,3.69,0.28,North Dakota
2013,7,2.2,-0.39,North Dakota
2013,8,1.63,-0.51,North Dakota
2013,9,2.76,1.11,North Dakota
2013,10,3.52,2.44,North Dakota
2013,11,0.21,-0.41,North Dakota
2013,12,0.88,0.39,North Dakota
2014,1,0.41,-0.08,North Dakota
2014,2,0.18,-0.28,North Dakota
2014,3,0.43,-0.31,North Dakota
2014,4,2.1,0.73,North Dakota
2014,5,2.38,0.07,North Dakota
2014,6,4.75,1.34,North Dakota
2014,7,1.57,-1.02,North Dakota
2014,8,4.44,2.3,North Dakota
2014,9,1.19,-0.46,North Dakota
2014,10,0.53,-0.55,North Dakota
2014,11,0.46,-0.16,North Dakota
2014,12,0.17,-0.32,North Dakota
2015,1,0.48,-0.01,North Dakota
2015,2,0.41,-0.05,North Dakota
2015,3,0.42,-0.32,North Dakota
2015,4,0.59,-0.78,North Dakota
2015,5,4,1.69,North Dakota
2015,6,3.63,0.22,North Dakota
2015,7,2.65,0.06,North Dakota
2015,8,1.59,-0.55,North Dakota
2015,9,1.57,-0.08,North Dakota
2015,10,1.32,0.24,North Dakota
2015,11,0.49,-0.13,North Dakota
2015,12,0.57,0.08,North Dakota
2016,1,0.22,-0.27,North Dakota
2016,2,0.39,-0.07,North Dakota
2016,3,0.53,-0.21,North Dakota
2016,4,2.53,1.16,North Dakota
2016,5,2.31,0,North Dakota
2016,6,2.61,-0.8,North Dakota
2016,7,4.33,1.74,North Dakota
2016,8,2.44,0.3,North Dakota
2016,9,3.05,1.4,North Dakota
2016,10,1.23,0.15,North Dakota
2016,11,0.91,0.29,North Dakota
2016,12,1.3,0.81,North Dakota
2017,1,0.48,-0.01,North Dakota
2017,2,0.4,-0.06,North Dakota
2017,3,0.47,-0.27,North Dakota
2017,4,0.97,-0.4,North Dakota
2017,5,1.01,-1.3,North Dakota
2017,6,2.2,-1.21,North Dakota
2017,7,1.24,-1.35,North Dakota
2017,8,2.79,0.65,North Dakota
2017,9,2.47,0.82,North Dakota
2017,10,0.25,-0.83,North Dakota
2017,11,0.31,-0.31,North Dakota
2017,12,0.4,-0.09,North Dakota
2018,1,0.23,-0.26,North Dakota
2018,2,0.35,-0.11,North Dakota
2018,3,1.39,0.65,North Dakota
2018,4,0.5,-0.87,North Dakota
2018,5,1.97,-0.34,North Dakota
2018,6,4.53,1.12,North Dakota
2018,7,2.89,0.3,North Dakota
2018,8,1.45,-0.69,North Dakota
2018,9,1.65,0,North Dakota
2018,10,1.4,0.32,North Dakota
2018,11,0.76,0.14,North Dakota
2018,12,0.65,0.16,North Dakota
2019,1,0.42,-0.07,North Dakota
2019,2,1.01,0.55,North Dakota
2019,3,0.51,-0.23,North Dakota
2019,4,1.15,-0.22,North Dakota
2019,5,2.3,-0.01,North Dakota
2019,6,3.07,-0.34,North Dakota
2019,7,3.4,0.81,North Dakota
2019,8,2.85,0.71,North Dakota
2019,9,5.9,4.25,North Dakota
2019,10,2.41,1.33,North Dakota
2019,11,0.61,-0.01,North Dakota
2019,12,0.76,0.27,North Dakota
2020,1,0.38,-0.11,North Dakota
2020,2,0.17,-0.29,North Dakota
2020,3,0.24,-0.5,North Dakota
2020,4,0.8,-0.57,North Dakota
2020,5,1.39,-0.92,North Dakota
2020,6,2.48,-0.93,North Dakota
2020,7,3.94,1.35,North Dakota
2020,8,2.08,-0.06,North Dakota
2020,9,0.53,-1.12,North Dakota
2020,10,0.57,-0.51,North Dakota
2020,11,0.11,-0.51,North Dakota
2020,12,0.23,-0.26,North Dakota
2010,1,1.76,-1.05,Ohio
2010,2,2.05,-0.26,Ohio
2010,3,2.85,-0.51,Ohio
2010,4,2.18,-1.31,Ohio
2010,5,5.37,1.58,Ohio
2010,6,6.32,2.35,Ohio
2010,7,3.45,-0.54,Ohio
2010,8,2.72,-0.75,Ohio
2010,9,2.11,-0.88,Ohio
2010,10,1.93,-0.61,Ohio
2010,11,4.14,1.35,Ohio
2010,12,1.88,-0.86,Ohio
2011,1,1.47,-1.34,Ohio
2011,2,4.58,2.27,Ohio
2011,3,4.24,0.88,Ohio
2011,4,7.63,4.14,Ohio
2011,5,6.55,2.76,Ohio
2011,6,3.81,-0.16,Ohio
2011,7,3.8,-0.19,Ohio
2011,8,3.93,0.46,Ohio
2011,9,5.89,2.9,Ohio
2011,10,4.36,1.82,Ohio
2011,11,5.42,2.63,Ohio
2011,12,4.27,1.53,Ohio
2012,1,3.38,0.57,Ohio
2012,2,1.62,-0.69,Ohio
2012,3,3.09,-0.27,Ohio
2012,4,1.93,-1.56,Ohio
2012,5,3.68,-0.11,Ohio
2012,6,2.12,-1.85,Ohio
2012,7,3.45,-0.54,Ohio
2012,8,2.97,-0.5,Ohio
2012,9,5.1,2.11,Ohio
2012,10,4.47,1.93,Ohio
2012,11,0.83,-1.96,Ohio
2012,12,4.64,1.9,Ohio
2013,1,2.61,-0.2,Ohio
2013,2,1.88,-0.43,Ohio
2013,3,2.42,-0.94,Ohio
2013,4,3.84,0.35,Ohio
2013,5,2.28,-1.51,Ohio
2013,6,5.92,1.95,Ohio
2013,7,6.68,2.69,Ohio
2013,8,2.7,-0.77,Ohio
2013,9,2.63,-0.36,Ohio
2013,10,3.64,1.1,Ohio
2013,11,2.96,0.17,Ohio
2013,12,4.13,1.39,Ohio
2014,1,2.08,-0.73,Ohio
2014,2,2.6,0.29,Ohio
2014,3,2,-1.36,Ohio
2014,4,5.28,1.79,Ohio
2014,5,3.98,0.19,Ohio
2014,6,5.42,1.45,Ohio
2014,7,3.45,-0.54,Ohio
2014,8,4.14,0.67,Ohio
2014,9,2.19,-0.8,Ohio
2014,10,2.97,0.43,Ohio
2014,11,1.93,-0.86,Ohio
2014,12,2.52,-0.22,Ohio
2015,1,2.46,-0.35,Ohio
2015,2,1.47,-0.84,Ohio
2015,3,3.52,0.16,Ohio
2015,4,4.58,1.09,Ohio
2015,5,3.34,-0.45,Ohio
2015,6,8.03,4.06,Ohio
2015,7,4.75,0.76,Ohio
2015,8,2.49,-0.98,Ohio
2015,9,3.07,0.08,Ohio
2015,10,2.76,0.22,Ohio
2015,11,2.24,-0.55,Ohio
2015,12,4.3,1.56,Ohio
2016,1,1.34,-1.47,Ohio
2016,2,3.24,0.93,Ohio
2016,3,4.01,0.65,Ohio
2016,4,3.4,-0.09,Ohio
2016,5,3.4,-0.39,Ohio
2016,6,3.29,-0.68,Ohio
2016,7,3.23,-0.76,Ohio
2016,8,4.2,0.73,Ohio
2016,9,3.72,0.73,Ohio
2016,10,2.93,0.39,Ohio
2016,11,1.31,-1.48,Ohio
2016,12,3.32,0.58,Ohio
2017,1,4.06,1.25,Ohio
2017,2,2.03,-0.28,Ohio
2017,3,4.5,1.14,Ohio
2017,4,4.06,0.57,Ohio
2017,5,5.29,1.5,Ohio
2017,6,4.62,0.65,Ohio
2017,7,6.29,2.3,Ohio
2017,8,2.32,-1.15,Ohio
2017,9,1.87,-1.12,Ohio
2017,10,3.77,1.23,Ohio
2017,11,5.14,2.35,Ohio
2017,12,1.56,-1.18,Ohio
2018,1,2.31,-0.5,Ohio
2018,2,5.4,3.09,Ohio
2018,3,3.3,-0.06,Ohio
2018,4,4.63,1.14,Ohio
2018,5,4,0.21,Ohio
2018,6,5.5,1.53,Ohio
2018,7,3.26,-0.73,Ohio
2018,8,4.96,1.49,Ohio
2018,9,6.3,3.31,Ohio
2018,10,2.77,0.23,Ohio
2018,11,5.16,2.37,Ohio
2018,12,3.34,0.6,Ohio
2019,1,3.42,0.61,Ohio
2019,2,4.69,2.38,Ohio
2019,3,3.54,0.18,Ohio
2019,4,4.31,0.82,Ohio
2019,5,4.82,1.03,Ohio
2019,6,6.76,2.79,Ohio
2019,7,4.45,0.46,Ohio
2019,8,3.64,0.17,Ohio
2019,9,1.74,-1.25,Ohio
2019,10,3.8,1.26,Ohio
2019,11,2.19,-0.6,Ohio
2019,12,3.51,0.77,Ohio
2020,1,3.51,0.7,Ohio
2020,2,2.98,0.67,Ohio
2020,3,4.98,1.62,Ohio
2020,4,3.66,0.17,Ohio
2020,5,5.11,1.32,Ohio
2020,6,3.12,-0.85,Ohio
2020,7,3.16,-0.83,Ohio
2020,8,3.71,0.24,Ohio
2020,9,3.18,0.19,Ohio
2020,10,4.19,1.65,Ohio
2020,11,2.51,-0.28,Ohio
2020,12,2.21,-0.53,Ohio
2010,1,1.86,0.43,Oklahoma
2010,2,1.92,0.31,Oklahoma
2010,3,2.03,-0.43,Oklahoma
2010,4,2.63,-0.8,Oklahoma
2010,5,4.8,-0.03,Oklahoma
2010,6,4.12,0.12,Oklahoma
2010,7,4.46,1.59,Oklahoma
2010,8,1.69,-1.14,Oklahoma
2010,9,4.13,0.69,Oklahoma
2010,10,1.67,-1.33,Oklahoma
2010,11,1.87,-0.33,Oklahoma
2010,12,0.86,-0.85,Oklahoma
2011,1,0.28,-1.15,Oklahoma
2011,2,1.57,-0.04,Oklahoma
2011,3,0.74,-1.72,Oklahoma
2011,4,3.49,0.06,Oklahoma
2011,5,4.47,-0.36,Oklahoma
2011,6,1.17,-2.83,Oklahoma
2011,7,0.79,-2.08,Oklahoma
2011,8,2.36,-0.47,Oklahoma
2011,9,1.72,-1.72,Oklahoma
2011,10,2.79,-0.21,Oklahoma
2011,11,4.38,2.18,Oklahoma
2011,12,2.48,0.77,Oklahoma
2012,1,1.86,0.43,Oklahoma
2012,2,1.86,0.25,Oklahoma
2012,3,4.56,2.1,Oklahoma
2012,4,3.45,0.02,Oklahoma
2012,5,2.15,-2.68,Oklahoma
2012,6,2.45,-1.55,Oklahoma
2012,7,1.16,-1.71,Oklahoma
2012,8,2.42,-0.41,Oklahoma
2012,9,2.94,-0.5,Oklahoma
2012,10,1.2,-1.8,Oklahoma
2012,11,0.63,-1.57,Oklahoma
2012,12,1.02,-0.69,Oklahoma
2013,1,1.77,0.34,Oklahoma
2013,2,3.24,1.63,Oklahoma
2013,3,1.59,-0.87,Oklahoma
2013,4,3.81,0.38,Oklahoma
2013,5,4.73,-0.1,Oklahoma
2013,6,3.87,-0.13,Oklahoma
2013,7,5.28,2.41,Oklahoma
2013,8,3.34,0.51,Oklahoma
2013,9,2.58,-0.86,Oklahoma
2013,10,3.1,0.1,Oklahoma
2013,11,1.72,-0.48,Oklahoma
2013,12,1.67,-0.04,Oklahoma
2014,1,0.33,-1.1,Oklahoma
2014,2,0.49,-1.12,Oklahoma
2014,3,1.74,-0.72,Oklahoma
2014,4,1.69,-1.74,Oklahoma
2014,5,3.14,-1.69,Oklahoma
2014,6,5.71,1.71,Oklahoma
2014,7,4.57,1.7,Oklahoma
2014,8,1.55,-1.28,Oklahoma
2014,9,2.57,-0.87,Oklahoma
2014,10,3.44,0.44,Oklahoma
2014,11,2.2,0,Oklahoma
2014,12,1.44,-0.27,Oklahoma
2015,1,1.21,-0.22,Oklahoma
2015,2,1.18,-0.43,Oklahoma
2015,3,2.41,-0.05,Oklahoma
2015,4,4.85,1.42,Oklahoma
2015,5,14.44,9.61,Oklahoma
2015,6,4.81,0.81,Oklahoma
2015,7,5.43,2.56,Oklahoma
2015,8,2.45,-0.38,Oklahoma
2015,9,2.07,-1.37,Oklahoma
2015,10,3.26,0.26,Oklahoma
2015,11,6.05,3.85,Oklahoma
2015,12,5.56,3.85,Oklahoma
2016,1,0.5,-0.93,Oklahoma
2016,2,1.02,-0.59,Oklahoma
2016,3,2.47,0.01,Oklahoma
2016,4,6.05,2.62,Oklahoma
2016,5,3.86,-0.97,Oklahoma
2016,6,3.26,-0.74,Oklahoma
2016,7,3.72,0.85,Oklahoma
2016,8,2.9,0.07,Oklahoma
2016,9,3.53,0.09,Oklahoma
2016,10,1.87,-1.13,Oklahoma
2016,11,1.25,-0.95,Oklahoma
2016,12,0.76,-0.95,Oklahoma
2017,1,2.59,1.16,Oklahoma
2017,2,2.05,0.44,Oklahoma
2017,3,2.6,0.14,Oklahoma
2017,4,6.62,3.19,Oklahoma
2017,5,4.49,-0.34,Oklahoma
2017,6,2.57,-1.43,Oklahoma
2017,7,3.85,0.98,Oklahoma
2017,8,6.42,3.59,Oklahoma
2017,9,2.57,-0.87,Oklahoma
2017,10,3.62,0.62,Oklahoma
2017,11,0.26,-1.94,Oklahoma
2017,12,0.97,-0.74,Oklahoma
2018,1,0.53,-0.9,Oklahoma
2018,2,4.09,2.48,Oklahoma
2018,3,2.1,-0.36,Oklahoma
2018,4,2.18,-1.25,Oklahoma
2018,5,3.92,-0.91,Oklahoma
2018,6,3.7,-0.3,Oklahoma
2018,7,3.26,0.39,Oklahoma
2018,8,4.27,1.44,Oklahoma
2018,9,5.5,2.06,Oklahoma
2018,10,6.55,3.55,Oklahoma
2018,11,1.09,-1.11,Oklahoma
2018,12,3.82,2.11,Oklahoma
2019,1,2.1,0.67,Oklahoma
2019,2,1.48,-0.13,Oklahoma
2019,3,2.63,0.17,Oklahoma
2019,4,3.91,0.48,Oklahoma
2019,5,11.61,6.78,Oklahoma
2019,6,5.09,1.09,Oklahoma
2019,7,1.83,-1.04,Oklahoma
2019,8,5.14,2.31,Oklahoma
2019,9,3.01,-0.43,Oklahoma
2019,10,4.75,1.75,Oklahoma
2019,11,2.34,0.14,Oklahoma
2019,12,1.09,-0.62,Oklahoma
2020,1,3.6,2.17,Oklahoma
2020,2,1.83,0.22,Oklahoma
2020,3,5.17,2.71,Oklahoma
2020,4,2.92,-0.51,Oklahoma
2020,5,5.07,0.24,Oklahoma
2020,6,2.09,-1.91,Oklahoma
2020,7,4.75,1.88,Oklahoma
2020,8,2.79,-0.04,Oklahoma
2020,9,4.4,0.96,Oklahoma
2020,10,3.21,0.21,Oklahoma
2020,11,1.1,-1.1,Oklahoma
2020,12,2.28,0.57,Oklahoma
2010,1,4.52,-0.23,Oregon
2010,2,2.59,-1.23,Oregon
2010,3,3.57,0.13,Oregon
2010,4,3.89,1.51,Oregon
2010,5,3.02,0.93,Oregon
2010,6,2.85,1.31,Oregon
2010,7,0.23,-0.29,Oregon
2010,8,0.39,-0.22,Oregon
2010,9,1.54,0.3,Oregon
2010,10,3.59,1.12,Oregon
2010,11,4.62,0.1,Oregon
2010,12,7.1,2.28,Oregon
2011,1,3.15,-1.6,Oregon
2011,2,3.25,-0.57,Oregon
2011,3,6.37,2.93,Oregon
2011,4,3.94,1.56,Oregon
2011,5,3.4,1.31,Oregon
2011,6,1.45,-0.09,Oregon
2011,7,0.67,0.15,Oregon
2011,8,0.08,-0.53,Oregon
2011,9,0.23,-1.01,Oregon
2011,10,2.06,-0.41,Oregon
2011,11,3.54,-0.98,Oregon
2011,12,2.54,-2.28,Oregon
2012,1,5.82,1.07,Oregon
2012,2,2.9,-0.92,Oregon
2012,3,7.19,3.75,Oregon
2012,4,3.32,0.94,Oregon
2012,5,1.89,-0.2,Oregon
2012,6,2.45,0.91,Oregon
2012,7,0.45,-0.07,Oregon
2012,8,0.08,-0.53,Oregon
2012,9,0.09,-1.15,Oregon
2012,10,3.77,1.3,Oregon
2012,11,5.39,0.87,Oregon
2012,12,6.73,1.91,Oregon
2013,1,2.6,-2.15,Oregon
2013,2,1.61,-2.21,Oregon
2013,3,1.86,-1.58,Oregon
2013,4,2.17,-0.21,Oregon
2013,5,2.42,0.33,Oregon
2013,6,1.49,-0.05,Oregon
2013,7,0.2,-0.32,Oregon
2013,8,0.86,0.25,Oregon
2013,9,4.23,2.99,Oregon
2013,10,0.99,-1.48,Oregon
2013,11,2.4,-2.12,Oregon
2013,12,1.89,-2.93,Oregon
2014,1,2.35,-2.4,Oregon
2014,2,5.78,1.96,Oregon
2014,3,5.52,2.08,Oregon
2014,4,2.52,0.14,Oregon
2014,5,1.8,-0.29,Oregon
2014,6,1.14,-0.4,Oregon
2014,7,0.5,-0.02,Oregon
2014,8,0.67,0.06,Oregon
2014,9,1.14,-0.1,Oregon
2014,10,3.5,1.03,Oregon
2014,11,4.14,-0.38,Oregon
2014,12,6.23,1.41,Oregon
2015,1,1.98,-2.77,Oregon
2015,2,3.58,-0.24,Oregon
2015,3,2.59,-0.85,Oregon
2015,4,1.55,-0.83,Oregon
2015,5,2.17,0.08,Oregon
2015,6,0.42,-1.12,Oregon
2015,7,0.76,0.24,Oregon
2015,8,0.38,-0.23,Oregon
2015,9,0.83,-0.41,Oregon
2015,10,1.93,-0.54,Oregon
2015,11,3.85,-0.67,Oregon
2015,12,10.13,5.31,Oregon
2016,1,5.16,0.41,Oregon
2016,2,2.48,-1.34,Oregon
2016,3,4.96,1.52,Oregon
2016,4,1.78,-0.6,Oregon
2016,5,1.57,-0.52,Oregon
2016,6,1.03,-0.51,Oregon
2016,7,0.66,0.14,Oregon
2016,8,0.1,-0.51,Oregon
2016,9,0.61,-0.63,Oregon
2016,10,7.24,4.77,Oregon
2016,11,3.83,-0.69,Oregon
2016,12,5.26,0.44,Oregon
2017,1,5.01,0.26,Oregon
2017,2,6.48,2.66,Oregon
2017,3,5.79,2.35,Oregon
2017,4,3.89,1.51,Oregon
2017,5,1.59,-0.5,Oregon
2017,6,1.38,-0.16,Oregon
2017,7,0.07,-0.45,Oregon
2017,8,0.21,-0.4,Oregon
2017,9,1.37,0.13,Oregon
2017,10,3.11,0.64,Oregon
2017,11,5.11,0.59,Oregon
2017,12,2.21,-2.61,Oregon
2018,1,4.14,-0.61,Oregon
2018,2,2.29,-1.53,Oregon
2018,3,3.42,-0.02,Oregon
2018,4,3.26,0.88,Oregon
2018,5,1.27,-0.82,Oregon
2018,6,1.13,-0.41,Oregon
2018,7,0.06,-0.46,Oregon
2018,8,0.16,-0.45,Oregon
2018,9,0.31,-0.93,Oregon
2018,10,2.12,-0.35,Oregon
2018,11,2.71,-1.81,Oregon
2018,12,4.54,-0.28,Oregon
2019,1,3.48,-1.27,Oregon
2019,2,6.62,2.8,Oregon
2019,3,2.05,-1.39,Oregon
2019,4,4.76,2.38,Oregon
2019,5,2.55,0.46,Oregon
2019,6,0.66,-0.88,Oregon
2019,7,0.26,-0.26,Oregon
2019,8,0.67,0.06,Oregon
2019,9,2.68,1.44,Oregon
2019,10,1.57,-0.9,Oregon
2019,11,1.19,-3.33,Oregon
2019,12,3.54,-1.28,Oregon
2020,1,6.75,2,Oregon
2020,2,2.17,-1.65,Oregon
2020,3,2.39,-1.05,Oregon
2020,4,1.37,-1.01,Oregon
2020,5,2.99,0.9,Oregon
2020,6,1.99,0.45,Oregon
2020,7,0.12,-0.4,Oregon
2020,8,0.15,-0.46,Oregon
2020,9,0.89,-0.35,Oregon
2020,10,1.36,-1.11,Oregon
2020,11,4.6,0.08,Oregon
2020,12,3.98,-0.84,Oregon
2010,1,3.08,0.03,Pennsylvania
2010,2,2.66,0.05,Pennsylvania
2010,3,3.57,0.08,Pennsylvania
2010,4,2.31,-1.31,Pennsylvania
2010,5,4.02,0.1,Pennsylvania
2010,6,3.63,-0.54,Pennsylvania
2010,7,4.64,0.45,Pennsylvania
2010,8,3.11,-0.75,Pennsylvania
2010,9,3.41,-0.16,Pennsylvania
2010,10,5.15,1.98,Pennsylvania
2010,11,3.29,0.09,Pennsylvania
2010,12,3.44,0.34,Pennsylvania
2011,1,1.9,-1.15,Pennsylvania
2011,2,3.73,1.12,Pennsylvania
2011,3,5.79,2.3,Pennsylvania
